564	0.049276	-100.000000	17.415726	6
9764	-0.767436	-100.000000	15.895786	13
8575	2.012056	-100.000000	17.415726	6
17180	-3.096449	-100.000000	17.770636	5
15434	-1.776167	-100.000000	17.114405	7
3403	2.895212	-100.000000	18.753825	3
4537	1.434095	-100.000000	17.114405	7
15167	-1.423922	-100.000000	17.114405	7
1714	0.430451	-100.000000	16.413682	10
3029	-1.877580	-100.000000	18.753825	3
1723	-1.291989	-100.000000	15.251289	18
3797	-0.768390	-100.000000	16.852594	8
11688	2.810648	-100.000000	14.598914	25
13754	-2.671721	-100.000000	18.753825	3
11760	-0.723882	-100.000000	15.484790	16
2887	-2.805243	-100.000000	17.415726	6
11861	-1.992346	-100.000000	17.114405	7
9508	-2.704466	-100.000000	18.202413	4
8168	0.297882	-100.000000	15.364634	17
18381	1.501492	-100.000000	18.202413	4
9489	-2.864057	-100.000000	16.852594	8
19418	-0.752494	-100.000000	18.202413	4
6171	2.179595	-100.000000	17.114405	7
19667	-1.870268	-100.000000	16.225751	11
3213	-0.089651	-100.000000	17.114405	7
18106	-1.195980	-100.000000	14.373535	28
9135	-2.239044	-100.000000	18.202413	4
1784	-2.726719	-100.000000	16.053972	12
8999	2.785215	-100.000000	16.225751	11
12758	-1.045608	-100.000000	17.415726	6
1719	1.811137	-100.000000	13.258876	49
16919	1.305659	-100.000000	19.517694	2
15889	1.500220	-100.000000	13.765578	38
1916	-1.836570	-100.000000	15.484790	16
6233	-2.616404	-100.000000	18.202413	4
15258	-0.638682	-100.000000	17.114405	7
12956	-1.818131	-100.000000	16.225751	11
15964	2.858016	-100.000000	16.852594	8
19442	1.173408	-100.000000	19.517694	2
19456	0.663479	-100.000000	17.114405	7
17143	1.834026	-100.000000	17.415726	6
484	0.564291	-100.000000	18.753825	3
6482	2.851340	-100.000000	17.114405	7
12808	-1.608628	-100.000000	15.251289	18
12029	1.020811	-100.000000	18.202413	4
3506	2.249853	-100.000000	19.517694	2
828	0.790008	-100.000000	20.769106	1
3049	-0.022254	-100.000000	17.770636	5
11167	2.869143	-100.000000	18.753825	3
12024	-1.470654	-100.000000	14.764640	23
12712	-1.814952	-100.000000	14.764640	23
1081	1.647095	-100.000000	17.415726	6
4722	-2.597966	-100.000000	18.202413	4
552	2.972782	-100.000000	17.415726	6
18264	1.760271	-100.000000	19.517694	2
16385	-1.773623	-100.000000	16.852594	8
15977	2.295633	-100.000000	18.202413	4
7525	-3.065930	-100.000000	16.053972	12
8068	-2.126504	-100.000000	16.053972	12
16285	0.770615	-100.000000	17.114405	7
15701	2.264477	-100.000000	17.770636	5
4233	0.482588	-100.000000	15.144024	19
15099	0.520102	-100.000000	17.415726	6
8178	-2.693339	-100.000000	19.517694	2
4952	-0.742639	-100.000000	17.114405	7
14375	-2.848161	-100.000000	17.770636	5
15729	0.011763	-100.000000	19.517694	2
17177	-2.863103	-100.000000	18.753825	3
10125	2.770273	-100.000000	17.415726	6
18546	-1.874401	-100.000000	16.852594	8
12664	-1.316786	-100.000000	17.415726	6
6692	-1.928764	-100.000000	18.202413	4
16975	-0.097281	-100.000000	17.770636	5
2672	-2.817642	-100.000000	15.144024	19
7021	1.217598	-100.000000	18.753825	3
17810	-0.337303	-100.000000	13.614182	41
11827	-2.933361	-100.000000	16.413682	10
4941	1.176587	-100.000000	19.517694	2
10890	0.084246	-100.000000	15.749201	14
9544	2.998533	-100.000000	17.770636	5
17505	-2.502274	-100.000000	16.621122	9
18485	2.969603	-100.000000	18.753825	3
16127	-0.010491	-100.000000	17.770636	5
16594	-0.866306	-100.000000	17.114405	7
4870	-0.370366	-100.000000	17.770636	5
19165	1.521520	-100.000000	18.753825	3
18407	0.257508	-100.000000	16.852594	8
17872	2.097256	-100.000000	8.450180	544
16095	3.009978	-100.000000	6.948125	1153
8159	1.598772	-100.000000	18.753825	3
1209	1.566981	-100.000000	14.680061	24
6011	-0.413602	-100.000000	17.415726	6
3549	3.042722	-100.000000	19.517694	2
866	1.746919	-100.000000	17.770636	5
7585	0.652670	-100.000000	15.895786	13
16400	-0.429815	-100.000000	17.415726	6
15181	-2.215837	-100.000000	18.202413	4
19734	-0.703536	-100.000000	16.413682	10
14851	-1.074220	-100.000000	15.895786	13
10256	-1.540277	-100.000000	16.053972	12
11256	-1.136530	-100.000000	16.413682	10
17928	2.619583	-100.000000	16.621122	9
11780	-2.852294	-100.000000	18.202413	4
4169	-0.812580	-100.000000	15.895786	13
11796	-3.139685	-100.000000	18.202413	4
12224	3.131420	-100.000000	17.770636	5
10608	-2.658686	-100.000000	18.202413	4
10300	-2.842121	-100.000000	19.517694	2
10668	1.295168	-100.000000	17.770636	5
7333	1.390223	-100.000000	16.852594	8
15345	-3.001394	-100.000000	16.852594	8
4642	2.044483	-100.000000	16.413682	10
19992	-3.017290	-100.000000	20.769106	1
8282	-0.385308	-100.000000	17.415726	6
16972	-0.032745	-100.000000	16.225751	11
744	0.040693	-100.000000	17.770636	5
3009	1.413113	-100.000000	18.202413	4
19797	0.567470	-100.000000	15.612629	15
18094	-2.145579	-100.000000	19.517694	2
9527	2.576348	-100.000000	17.770636	5
13483	-1.785386	-100.000000	17.770636	5
2847	-0.183434	-100.000000	19.517694	2
36	1.236672	-100.000000	17.770636	5
2299	-2.809376	-100.000000	17.770636	5
2295	-0.570332	-100.000000	16.852594	8
9581	1.825443	-100.000000	15.895786	13
11548	-1.477966	-100.000000	16.852594	8
7768	1.941480	-100.000000	17.770636	5
10519	2.463807	-100.000000	17.415726	6
13309	2.994082	-100.000000	20.769106	1
14251	-0.890786	-100.000000	17.770636	5
7823	2.698107	-100.000000	17.770636	5
11205	-0.704172	-100.000000	17.770636	5
6740	2.899027	-100.000000	17.415726	6
2379	0.899369	-100.000000	18.202413	4
13975	-3.069745	-100.000000	15.364634	17
15663	-2.303580	-100.000000	17.770636	5
10567	0.779199	-100.000000	18.202413	4
11346	2.308031	-100.000000	17.415726	6
18356	-2.703512	-100.000000	14.945350	21
18223	0.985841	-100.000000	16.225751	11
18179	0.604666	-100.000000	17.415726	6
9623	-1.938937	-100.000000	17.770636	5
10027	1.997432	-100.000000	16.852594	8
12119	2.727355	-100.000000	15.749201	14
13517	1.232857	-100.000000	17.770636	5
5842	1.476059	-100.000000	17.770636	5
7381	-0.959772	-100.000000	18.753825	3
4159	2.090898	-100.000000	16.621122	9
9309	2.912379	-100.000000	17.770636	5
18447	-0.757581	-100.000000	17.770636	5
4902	1.486232	-100.000000	16.621122	9
429	-1.060868	-100.000000	16.621122	9
14898	-1.921134	-100.000000	16.225751	11
18969	-2.666316	-100.000000	16.621122	9
10136	-2.975325	-100.000000	14.373535	28
16675	1.560623	-100.000000	17.114405	7
1018	1.478284	-100.000000	18.753825	3
3079	1.039568	-100.000000	13.473444	44
11907	0.654578	-100.000000	17.415726	6
7237	2.694610	-100.000000	17.415726	6
8682	-2.265431	-100.000000	18.753825	3
17777	-1.817813	-100.000000	16.413682	10
9800	-0.328084	-100.000000	17.770636	5
7587	2.922234	-100.000000	20.769106	1
15870	1.702729	-100.000000	18.753825	3
10868	-0.514061	-100.000000	16.852594	8
10527	2.343637	-100.000000	17.770636	5
18041	-1.967231	-100.000000	18.753825	3
19983	3.046219	-100.000000	17.114405	7
11977	-2.101389	-100.000000	16.225751	11
12557	1.232222	-100.000000	18.202413	4
2287	-2.108701	-100.000000	19.517694	2
11912	-1.178495	-100.000000	18.753825	3
1363	0.083928	-100.000000	15.749201	14
2731	-2.784261	-100.000000	15.612629	15
15135	-2.275922	-100.000000	16.852594	8
14135	-1.509757	-100.000000	15.251289	18
13636	-2.659322	-100.000000	17.415726	6
298	-0.403111	-100.000000	17.114405	7
10315	-2.461582	-100.000000	16.852594	8
9323	2.707645	-100.000000	13.428649	45
1030	0.916854	-100.000000	18.202413	4
1655	2.978505	-100.000000	16.413682	10
8141	0.001272	-100.000000	17.770636	5
19158	-0.094102	-100.000000	16.413682	10
13145	-1.135259	-100.000000	14.852955	22
15514	-1.987577	-100.000000	12.957271	57
5721	1.605766	-100.000000	18.202413	4
9904	3.049081	-100.000000	15.484790	16
6622	1.851511	-100.000000	18.753825	3
4681	-0.434902	-100.000000	16.621122	9
14988	0.090287	-100.000000	17.114405	7
14164	0.154505	-100.000000	16.621122	9
10457	-0.332534	-100.000000	16.852594	8
7155	0.935929	-100.000000	12.491135	72
10453	2.824000	-100.000000	17.114405	7
12383	1.263059	-100.000000	18.202413	4
15631	-2.550915	-100.000000	19.517694	2
1861	-2.009195	-100.000000	18.753825	3
12440	-1.902059	-100.000000	17.770636	5
4242	2.178959	-100.000000	16.852594	8
4801	2.237773	-100.000000	18.202413	4
18307	2.576348	-100.000000	17.770636	5
10859	-2.678715	-100.000000	15.895786	13
5836	-1.388316	-100.000000	17.770636	5
14554	0.715299	-100.000000	15.364634	17
9993	-0.897144	-100.000000	20.769106	1
5626	-1.613714	-100.000000	18.202413	4
9465	-0.981708	-100.000000	16.852594	8
900	-1.293896	-100.000000	16.852594	8
4594	-1.246528	-100.000000	18.753825	3
15918	0.210457	-100.000000	14.945350	21
11833	-1.479238	-100.000000	15.749201	14
3529	-2.888536	-100.000000	17.415726	6
860	-1.016042	-100.000000	17.770636	5
7561	2.876773	-100.000000	16.852594	8
10020	-0.161817	-100.000000	16.413682	10
6738	2.942581	-100.000000	14.680061	24
8708	-2.426294	-100.000000	18.202413	4
7985	-0.333170	-100.000000	15.749201	14
5142	3.037000	-100.000000	17.415726	6
18970	-2.808740	-100.000000	15.895786	13
5346	2.882178	-100.000000	18.202413	4
8809	-1.883302	-100.000000	16.852594	8
14429	-1.474787	-100.000000	17.415726	6
2415	2.560452	-100.000000	18.202413	4
13014	-1.022083	-100.000000	17.415726	6
16375	-1.960873	-100.000000	18.202413	4
3332	-0.020982	-100.000000	16.621122	9
1773	-1.939891	-100.000000	20.769106	1
16791	1.418517	-100.000000	17.114405	7
1419	1.489093	-100.000000	17.415726	6
15022	1.346987	-100.000000	18.202413	4
1319	-0.307102	-100.000000	18.753825	3
17820	0.207596	-100.000000	17.114405	7
3954	-2.837034	-100.000000	20.769106	1
859	1.472562	-100.000000	18.753825	3
6612	1.280226	-100.000000	19.517694	2
8391	2.169740	-100.000000	15.612629	15
17867	-0.819891	-100.000000	18.202413	4
12163	-0.850093	-100.000000	17.114405	7
19677	-2.522621	-100.000000	18.202413	4
4632	-1.346351	-100.000000	17.415726	6
10393	0.324269	-100.000000	18.753825	3
11475	2.372885	-100.000000	19.517694	2
12911	-2.947349	-100.000000	16.621122	9
1686	-1.688423	-100.000000	17.415726	6
18368	-0.696224	-100.000000	17.114405	7
18612	3.071016	-100.000000	17.770636	5
1581	-3.047173	-100.000000	16.852594	8
7827	-2.776949	-100.000000	18.753825	3
2935	-0.428861	-100.000000	19.517694	2
3430	-1.337450	-100.000000	15.612629	15
975	-1.440135	-100.000000	14.852955	22
18975	1.998386	-100.000000	20.769106	1
13032	-2.446004	-100.000000	16.225751	11
10013	1.735792	-100.000000	15.749201	14
13682	1.279590	-100.000000	18.753825	3
3916	-1.589871	-100.000000	15.612629	15
8453	0.533454	-100.000000	20.769106	1
15925	-3.082143	-100.000000	16.621122	9
17478	-0.035924	-100.000000	17.114405	7
11661	-2.457767	-100.000000	14.852955	22
16870	1.218551	-100.000000	20.769106	1
3297	-1.716717	-100.000000	17.415726	6
1594	-2.721633	-100.000000	16.413682	10
15531	2.613225	-100.000000	13.929381	35
9215	0.172625	-100.000000	17.770636	5
1781	1.489729	-100.000000	18.753825	3
11765	-1.413748	-100.000000	17.770636	5
572	1.398807	-100.000000	18.753825	3
7672	2.900934	-100.000000	17.114405	7
7769	-1.902695	-100.000000	18.753825	3
19243	1.085665	-100.000000	18.753825	3
7621	-1.708134	-100.000000	19.517694	2
11767	0.297246	-100.000000	18.202413	4
18953	2.786804	-100.000000	18.753825	3
7608	-2.827497	-100.000000	17.415726	6
17354	0.842463	-100.000000	17.770636	5
4184	-0.189793	-100.000000	16.852594	8
17142	0.223173	-100.000000	16.621122	9
4919	-2.521031	-100.000000	16.852594	8
4674	-2.436467	-100.000000	14.680061	24
18422	0.876480	-100.000000	18.202413	4
17056	1.234129	-100.000000	17.770636	5
3514	2.911743	-100.000000	17.114405	7
323	-1.929399	-100.000000	19.517694	2
16760	0.091558	-100.000000	16.852594	8
7458	2.340776	-100.000000	17.770636	5
6221	-2.925096	-100.000000	16.413682	10
14305	-1.178177	-100.000000	18.202413	4
951	-2.537880	-100.000000	16.053972	12
14382	2.618630	-100.000000	17.770636	5
4565	-2.827815	-100.000000	20.769106	1
14837	-1.626113	-100.000000	16.413682	10
7000	1.274822	-100.000000	18.202413	4
977	-2.641837	-100.000000	14.764640	23
8011	-3.046219	-100.000000	17.114405	7
3091	-2.444097	-100.000000	16.621122	9
14387	1.394992	-100.000000	19.517694	2
4532	2.339822	-100.000000	15.484790	16
3192	-1.918908	-100.000000	16.621122	9
4052	-2.718454	-100.000000	16.053972	12
3220	-3.095496	-100.000000	15.042221	20
10676	-1.385137	-100.000000	16.621122	9
3474	1.531375	-100.000000	16.621122	9
14117	-2.258119	-100.000000	17.114405	7
10857	2.817642	-100.000000	17.770636	5
13348	1.197887	-100.000000	18.753825	3
880	-2.097256	-100.000000	19.517694	2
19868	0.990609	-100.000000	17.415726	6
6337	2.075956	-100.000000	16.225751	11
12654	-2.232050	-100.000000	16.225751	11
1532	3.125379	-100.000000	18.753825	3
8058	2.197398	-100.000000	15.251289	18
11657	-1.549814	-100.000000	17.114405	7
15847	1.430280	-100.000000	18.202413	4
15086	0.015896	-100.000000	18.202413	4
11504	0.409787	-100.000000	18.753825	3
15427	-0.096645	-100.000000	17.770636	5
3419	-1.046244	-100.000000	14.046544	33
19031	-2.051795	-100.000000	17.114405	7
16189	-2.178324	-100.000000	17.415726	6
1330	-0.836741	-100.000000	18.202413	4
17629	0.114448	-100.000000	18.753825	3
15202	1.073902	-100.000000	17.415726	6
10543	-0.883156	-100.000000	18.753825	3
1805	-0.516923	-100.000000	16.621122	9
3130	0.223809	-100.000000	17.114405	7
379	-0.041646	-100.000000	19.517694	2
15888	2.337915	-100.000000	17.770636	5
4629	-1.323780	-100.000000	18.753825	3
2204	3.090409	-100.000000	17.114405	7
7984	-1.082486	-100.000000	17.770636	5
1534	1.065318	-100.000000	17.114405	7
5585	-2.719725	-100.000000	17.415726	6
10487	1.960555	-100.000000	16.852594	8
19952	-2.952754	-100.000000	17.770636	5
667	1.321872	-100.000000	16.413682	10
4264	-0.424411	-100.000000	18.202413	4
1172	-1.486550	-100.000000	17.415726	6
3345	-1.271007	-100.000000	18.753825	3
10988	0.962315	-100.000000	13.614182	41
6026	-1.288810	-100.000000	16.413682	10
6735	-0.319182	-100.000000	18.753825	3
4545	-2.582706	-100.000000	19.517694	2
2810	0.251149	-100.000000	17.770636	5
7488	-2.646606	-100.000000	12.789528	62
16723	0.855180	-100.000000	17.770636	5
4771	1.019857	-100.000000	16.621122	9
13017	-0.085200	-100.000000	17.770636	5
1923	1.504671	-100.000000	17.415726	6
3919	-0.222537	-100.000000	17.415726	6
13574	-0.237161	-100.000000	17.415726	6
17255	-0.537587	-100.000000	16.225751	11
99	-0.758217	-100.000000	17.415726	6
19284	-2.913015	-100.000000	15.042221	20
9296	-2.984545	-100.000000	18.202413	4
9125	-0.957865	-100.000000	15.144024	19
4318	1.057371	-100.000000	13.473444	44
17456	-1.038614	-100.000000	16.621122	9
321	-1.266556	-100.000000	15.364634	17
15200	-1.804461	-100.000000	16.225751	11
311	-2.968013	-100.000000	17.770636	5
6044	0.424729	-100.000000	18.202413	4
1925	1.359068	-100.000000	15.364634	17
15393	-0.032109	-100.000000	18.202413	4
19723	0.065807	-100.000000	16.852594	8
18402	-2.630710	-100.000000	18.202413	4
12387	-2.002519	-100.000000	17.770636	5
15580	-2.965152	-100.000000	16.621122	9
4998	1.392766	-100.000000	17.770636	5
15816	-1.155605	-100.000000	16.852594	8
19196	3.073242	-100.000000	16.852594	8
18804	-2.917148	-100.000000	17.770636	5
17525	1.220777	-100.000000	16.413682	10
7539	0.535679	-100.000000	16.621122	9
1694	-0.844053	-100.000000	19.517694	2
11997	-0.544581	-100.000000	16.852594	8
16394	-0.851365	-100.000000	18.202413	4
15243	1.049741	-100.000000	16.852594	8
14227	-0.881248	-100.000000	18.202413	4
4215	-1.414066	-100.000000	18.202413	4
12158	-2.984227	-100.000000	18.202413	4
9226	-0.754084	-100.000000	16.852594	8
2250	-1.459846	-100.000000	17.114405	7
15619	-1.914140	-100.000000	17.415726	6
6511	-1.737699	-100.000000	16.413682	10
10478	2.195173	-100.000000	17.770636	5
13333	-2.255894	-100.000000	16.413682	10
19554	1.751687	-100.000000	15.484790	16
11127	1.362247	-100.000000	18.753825	3
5897	-2.118874	-100.000000	16.053972	12
19604	-0.847232	-100.000000	16.852594	8
10870	-1.874719	-100.000000	15.364634	17
15435	-0.076299	-100.000000	17.770636	5
4055	0.266409	-100.000000	18.202413	4
8633	2.194855	-100.000000	18.202413	4
15948	-3.100264	-100.000000	15.749201	14
13514	-1.477013	-100.000000	17.770636	5
9699	-2.456813	-100.000000	16.852594	8
2153	-2.707963	-100.000000	16.852594	8
4644	0.660300	-100.000000	15.612629	15
1028	-2.132226	-100.000000	17.114405	7
1634	0.411376	-100.000000	18.753825	3
16485	2.792527	-100.000000	16.852594	8
14163	-2.455224	-100.000000	15.895786	13
13290	-2.818278	-100.000000	18.202413	4
4426	0.905409	-100.000000	14.680061	24
19126	2.861195	-100.000000	17.770636	5
6544	2.757239	-100.000000	19.517694	2
2516	2.360168	-100.000000	17.114405	7
18171	-0.248606	-100.000000	16.852594	8
