53	7269
53	8079
53	8461
53	8808
53	9287
53	10119
53	10604
53	10706
53	11491
53	11612
53	13083
53	13345
53	13397
53	13446
53	13448
53	13593
53	14006
53	14140
53	14336
53	14539
53	15030
53	15650
53	15675
53	15790
53	16628
53	17326
53	17497
53	17609
53	17999
53	18091
53	18412
53	18525
53	18612
53	18665
53	19178
53	19509
54	5442
54	19642
55	2213
55	2900
55	5062
55	8866
55	9868
55	12143
55	12374
55	13358
55	15094
55	18290
56	10447
56	11995
56	18643
56	18850
56	18864
57	438
57	664
57	3750
57	4963
57	10014
57	17031
58	6540
58	10968
59	123
59	3644
59	9324
59	18749
60	3526
60	4226
60	5485
60	5661
60	8311
60	9248
60	10490
60	12350
60	17617
60	19862
61	5081
61	9772
61	16758
61	18647
62	7228
62	11015
62	17392
63	1273
63	2703
63	3152
63	5727
63	7642
63	8517
63	13205
63	15114
63	17339
63	18782
63	19587
64	1551
64	3859
64	5696
64	7259
64	7697
64	8614
64	11546
64	13250
64	13572
64	14376
64	14568
64	19553
65	1638
65	13473
65	13540
65	14919
65	17554
65	19106
66	4895
66	5029
66	5309
66	5508
66	6117
66	8045
66	8431
66	9817
66	10253
66	11079
66	11103
66	11493
66	12915
66	13972
66	15585
66	15889
66	17478
66	17908
66	19509
66	19576
66	19726
67	4680
67	9891
68	14913
68	19470
69	1913
69	2313
69	3220
69	5439
69	5973
69	7022
69	7708
69	13285
69	13600
69	14698
69	16645
69	17309
69	18849
69	19607
70	1241
70	3304
70	8682
70	11140
70	12550
70	18587
70	19439
71	2485
71	5217
71	5361
71	6290
71	7887
71	11491
71	19067
71	19182
72	1876
72	2296
72	2861
72	5090
72	5985
72	6117
72	7163
72	13631
72	15914
72	17289
73	11038
73	11316
73	16698
73	17140
74	2437
74	2521
74	5179
74	15893
74	19767
75	3746
75	8664
75	9092
75	14365
75	16468
75	17190
76	329
76	351
76	1936
76	1942
76	2182
76	2437
76	2456
76	3370
76	3486
76	3588
76	3859
76	6447
76	6768
76	7784
76	8681
76	9187
76	10093
76	11335
76	11791
76	12115
76	13550
76	13749
76	15893
76	16303
76	17911
76	18197
76	18732
76	19985
77	1693
77	3867
77	8164
77	10656
77	11659
77	15345
77	17802
77	18714
77	19607
78	2095
78	5017
78	6032
78	8928
78	9809
78	9822
78	14006
78	14410
78	14616
78	16882
79	3753
79	13011
80	6930
80	14006
80	15405
81	890
81	915
81	1093
81	1751
81	2268
81	2277
81	2300
81	2331
81	2352
81	2353
81	2437
81	2718
81	3067
81	3123
81	3441
81	3859
81	4362
81	4414
81	4421
81	4499
81	4612
81	5470
81	5615
81	5697
81	5709
81	5887
81	6117
81	6185
81	6380
81	6454
81	6482
81	6514
81	6958
81	7066
81	7149
81	7375
81	7676
81	7856
81	8581
81	8652
81	8795
81	9290
81	9401
81	9747
81	10009
81	10022
81	10242
81	10317
81	10490
81	11110
81	11461
81	11486
81	11491
81	11581
81	11676
81	12286
81	12550
81	13184
81	13312
81	13443
81	13711
81	13737
81	14006
81	14562
81	15114
81	15262
81	15439
81	15921
81	16077
81	16556
81	16871
81	16976
81	17482
81	17769
81	17868
81	18955
81	19182
81	19509
81	19730
82	4856
82	5792
82	7474
82	14415
82	14799
82	19710
83	2422
83	7316
83	10654
83	15515
83	16889
83	18511
83	19072
84	3807
84	5299
84	14336
84	14539
84	15732
84	17520
84	18525
85	2458
85	3859
85	4451
85	9368
85	9516
86	1275
86	1529
86	3112
86	3859
86	6798
86	9035
86	11027
86	14034
86	19136
86	19976
87	2204
87	11917
87	11948
87	16125
87	18002
88	7368
88	7772
88	13280
88	13881
89	95
89	414
89	2398
89	3591
89	4302
89	5910
89	7192
89	10468
89	11525
89	12477
89	14723
90	1487
90	3746
90	10814
90	10981
90	11094
90	19359
91	1899
91	10160
92	182
92	3408
92	3665
92	3708
92	4446
92	8933
92	12380
93	6117
93	15478
94	1119
94	1314
94	1877
94	2040
94	2437
94	2922
94	4264
94	5842
94	6517
94	6924
94	7568
94	9471
94	11480
94	11491
94	11538
94	11605
94	13857
94	14122
94	14389
94	14455
94	14697
94	15114
94	15325
94	15701
94	16277
94	16577
94	17025
94	17919
94	18854
94	19182
94	19302
95	4302
95	7192
95	11525
96	3946
96	4837
96	8126
96	10278
96	13708
96	16289
96	16791
97	926
97	3859
97	4613
97	6062
97	7697
97	12194
97	13606
98	600
98	6117
98	7381
98	10893
98	12513
98	15792
99	3217
99	12563
100	702
100	2797
100	5339
100	6259
100	7858
100	8058
100	10490
100	11300
100	13406
101	666
101	1666
101	3777
101	3859
101	7380
101	8467
101	14917
101	15359
101	16333
101	19974
102	18499
103	2918
103	3212
103	4024
103	9183
103	12316
103	12997
103	14844
103	15435
104	2675
104	6076
104	6117
104	6650
104	7558
104	9616
104	9756
104	10214
104	11009
104	14597
104	16898
104	17925
105	110
105	2511
105	3859
105	6845
105	8839
105	12590
105	13018
105	13883
105	16216
105	16763
106	8351
107	2047
107	2437
107	3181
107	3509
107	5320
107	6768
107	7628
107	9136
107	9352
107	12043
107	13064
107	13550
107	16149
107	17911
107	19836
108	4481
108	9449
109	2005
109	4781
109	5301
109	12457
109	12873
109	19509
110	2511
110	6845
110	8839
110	12590
110	13018
111	777
111	1288
111	4455
111	5073
111	5661
111	8020
111	8775
111	9919
111	10342
111	10490
111	10634
111	11491
111	13124
111	13159
111	13406
111	13776
111	14006
111	15114
111	15416
111	17533
111	18072
111	18331
111	19182
112	7507
112	8667
112	9999
112	16207
112	18467
113	8040
113	10029
113	10490
113	11155
113	12152
114	1302
114	10329
114	13452
114	14054
115	8482
115	19077
115	19299
115	19835
116	8527
116	11655
116	11856
116	15851
116	19534
117	756
117	1683
117	8386
117	11794
117	14006
117	15262
118	1881
118	2437
118	7121
118	12345
118	15294
118	18252
119	3561
119	7660
119	9223
119	19182
120	2619
120	3926
120	4409
120	16171
121	3166
121	6274
121	7316
121	7929
121	11470
121	14390
121	14418
122	2305
122	5257
122	5259
122	10706
122	11168
122	11944
122	13769
122	14329
122	16505
122	17102
122	17424
122	17846
122	19178
123	551
123	890
123	1504
123	2522
123	2941
123	3611
123	3644
123	5217
123	6312
123	8307
123	9324
123	10426
123	10721
123	11491
123	14006
123	16180
123	18011
123	18749
123	19182
124	7244
124	12390
124	12763
124	15107
125	330
125	716
125	880
125	3564
125	3818
125	4811
125	4901
125	4928
125	5159
125	5428
125	6117
125	6799
125	7500
125	7599
125	7732
125	8308
125	9277
125	9400
125	9756
125	9777
125	11804
125	12398
125	14203
125	15284
125	16023
125	16424
125	16655
125	17053
125	19128
125	19509
125	19639
125	19825
126	9772
126	16444
127	1513
127	4086
127	5257
127	7047
127	10706
127	10712
127	11780
127	17179
127	19178
128	5120
128	7982
128	8528
128	9343
129	714
129	2437
129	5009
129	7254
129	7586
129	9023
129	11437
129	13749
129	15143
129	16303
129	18197
129	19690
129	19985
130	1449
130	2437
130	6634
130	8168
130	8707
130	12483
130	14693
130	15458
130	17934
130	18289
130	18806
130	19481
131	6117
131	16741
131	19233
131	19309
132	431
132	472
132	1113
132	1488
132	1551
132	1875
132	2390
132	2437
132	3266
132	3859
132	4613
132	5129
132	5823
132	6079
132	6117
132	6118
132	6131
132	6483
132	6732
132	6884
132	7019
132	7316
132	7535
132	7591
132	7697
132	7819
132	7953
132	8039
132	8364
132	9133
132	9319
132	9737
132	10427
132	10655
132	11942
132	12194
132	12408
132	12450
132	12634
132	13248
132	13365
132	13445
132	13812
132	14106
132	14443
132	15082
132	15378
132	15393
132	15743
132	15820
132	15930
132	16446
132	16474
132	16633
132	16788
132	17027
132	17038
132	17225
132	17427
132	17585
132	17949
132	18369
132	18814
132	18834
132	18850
132	19494
132	19646
133	1551
133	1592
133	1929
133	3859
133	5696
133	5865
133	6038
133	6560
133	7259
133	7697
133	7819
133	8014
133	8340
133	8614
133	9462
133	9636
133	12872
133	13445
133	14376
133	17112
133	19553
135	4210
135	4736
135	6911
135	17330
135	17985
135	18156
136	3016
136	3859
136	4586
136	9611
136	16236
137	6204
137	11954
137	12816
137	14073
138	962
138	6457
138	7531
138	8703
138	11954
138	12228
138	12816
138	13196
138	14073
139	3991
139	5576
139	7103
139	7156
139	7496
139	8816
139	12550
139	15191
140	11491
141	2472
141	4502
141	5953
141	6185
141	12286
141	13485
141	14006
141	15211
141	16352
141	17158
141	17854
141	19250
141	19566
141	19713
142	3780
142	8115
142	18884
143	2774
143	6117
143	16941
144	747
144	1991
144	2576
144	3123
144	5220
144	6117
144	6175
144	7794
144	14006
144	15988
144	16119
145	5910
145	6789
145	9389
145	11782
145	15144
146	316
146	1925
146	2970
146	3319
146	3356
146	6469
146	7244
146	9531
146	10209
146	10371
146	10475
146	14102
146	14670
146	15507
146	16601
147	1547
147	1722
147	2599
147	3036
147	3381
147	4023
147	5565
147	5570
147	5912
147	6117
147	6565
147	6724
147	7645
147	8072
147	9616
147	9756
147	10279
147	11009
147	11012
147	11491
147	12904
147	13024
147	13612
147	14006
147	14284
147	14511
147	14597
147	16635
147	17447
147	17537
147	18624
147	19509
148	884
148	1760
148	6426
148	7244
148	9531
148	10475
148	12312
148	13123
148	16024
148	18695
149	204
149	334
149	2437
149	2601
149	3859
149	4061
149	4816
149	5248
149	5594
149	5939
149	6880
149	7953
149	8204
149	9548
149	9858
149	10793
149	12120
149	12590
149	13059
149	14208
149	14443
149	17409
149	18213
149	18433
149	19094
150	6471
150	7025
150	9756
150	12904
150	18953
151	841
152	1945
152	3859
153	5242
153	8314
153	11588
153	18627
154	1229
154	2382
154	6117
154	12387
154	14006
154	15885
154	19347
155	9221
155	9417
156	820
156	5069
156	6117
156	15951
156	16769
156	18791
158	8445
158	9664
158	11321
158	13965
159	666
159	3745
159	16333
160	943
160	1154
160	1665
160	3019
160	3123
160	3783
160	6117
160	6122
160	6421
160	6577
160	6686
160	10226
160	10716
160	11491
160	12550
160	12907
160	14006
160	14416
160	14649
160	16265
160	16546
160	16689
160	17772
160	19198
160	19309
161	5591
161	6457
161	11954
161	15664
162	2426
162	2587
162	6479
162	9749
162	10019
162	11491
162	14006
162	14848
162	17696
162	19735
163	2049
163	13482
163	17843
164	1308
164	6117
164	9050
165	457
165	7953
165	13431
166	2855
166	5624
166	6412
166	6716
166	8047
166	8606
166	12802
166	14533
166	14740
166	17602
166	19178
167	9267
167	15973
168	962
168	2289
168	5023
168	6457
168	7000
168	9915
168	11954
168	12228
168	12816
168	13196
168	13994
168	14073
168	15212
168	15450
168	15626
168	18787
169	3356
169	7244
169	8146
169	16120
170	1566
170	2846
170	3885
170	4895
170	5091
170	5309
170	5553
170	6117
170	6781
170	11666
170	13923
170	14180
170	19576
171	672
171	682
171	1133
171	1219
171	1483
171	1653
171	2985
171	3239
171	3462
171	3859
171	4638
171	5170
171	5336
171	5612
171	7316
171	8471
171	9337
171	11193
171	15079
171	15348
171	15433
171	15823
171	16169
171	17367
171	17532
171	18347
171	18542
171	18850
172	979
172	1272
172	5830
172	6288
172	8806
172	8815
172	10160
172	10490
172	11625
172	13154
172	19182
173	4895
173	5309
173	7593
173	9554
173	11666
174	5019
174	5069
174	6117
174	8809
174	10492
174	13470
174	15204
175	7409
175	16194
175	16589
176	1543
177	264
177	6117
177	6918
177	9459
177	10073
177	10289
177	10492
177	19150
178	2437
178	2697
178	5098
178	5320
178	7628
178	8420
178	10148
178	13550
178	14932
178	17911
178	18132
178	19836
179	4533
179	6780
179	13101
179	14289
180	632
180	739
180	1273
180	2284
180	2907
180	6960
180	7739
180	9895
180	11614
180	12912
180	13984
180	14613
180	15114
180	16238
180	17392
182	3408
182	3665
182	3708
182	4446
183	3097
183	8632
183	10520
183	12268
183	13164
183	16834
183	17755
184	744
184	1672
184	3208
184	3348
184	3524
184	4915
184	6855
184	11022
184	15249
184	15563
184	15648
185	724
185	2701
185	3353
185	4409
185	6287
185	6637
185	6937
185	8850
185	9705
185	10706
185	11534
185	11992
185	19291
186	1723
186	2129
186	2213
186	2817
186	6867
186	7167
186	7399
186	11745
186	12143
186	12374
186	12624
186	14799
186	15132
186	16831
186	18021
186	18429
186	18748
186	19509
187	621
187	1801
187	2464
187	6117
187	6162
187	7646
187	9435
187	10200
187	11635
187	12550
187	13001
187	14006
187	16300
187	17819
188	404
188	685
188	1243
188	1249
188	2437
188	3746
188	3859
188	4109
188	4150
188	5704
188	6117
188	6754
188	6834
188	6942
188	7129
188	8260
188	8632
188	8706
188	8858
188	9470
188	9712
188	9772
188	10298
188	10401
188	10462
188	10550
188	10580
188	11179
188	11641
188	11968
188	12253
188	12268
188	12440
188	12734
188	13505
188	13529
188	14142
188	14435
188	14481
188	15022
188	15183
188	17223
188	19423
189	1275
189	3112
189	3859
189	9035
190	2437
190	11600
190	15893
190	17075
190	17363
191	9599
191	10453
191	10992
191	16393
191	19178
192	3492
192	4773
192	4805
192	4950
192	5148
192	10025
192	14024
192	16054
192	19509
193	5526
193	12590
193	13018
194	406
194	7671
194	12113
194	13734
194	15069
195	8112
195	8802
195	10296
195	19498
196	11362
197	8632
197	12268
198	3081
198	4272
198	6117
198	10492
198	10784
198	17096
198	19150
199	7746
200	692
200	1309
200	1392
200	2259
200	2437
200	2438
200	2907
200	3004
200	5327
200	7503
200	7651
200	7861
200	8126
200	8757
200	13676
200	13794
200	13813
200	14129
200	15114
200	16506
200	17923
200	18341
200	18984
200	19182
201	1095
201	5556
201	5898
201	11081
201	18656
202	3859
202	7532
203	3420
203	5641
204	1051
204	1435
204	1595
204	2038
204	2437
204	2601
204	2991
204	3255
204	3859
204	4061
204	4150
204	5248
204	5939
204	6117
204	7151
204	7953
204	9858
204	9969
204	12120
204	12590
204	12605
204	13018
204	13170
204	13587
204	14006
204	14443
204	15183
204	15453
204	15767
204	16349
204	16824
204	17409
204	18168
204	18213
204	18262
204	18949
204	19235
204	19682
204	19822
205	890
205	2128
205	2530
205	3044
205	3687
205	3767
205	6117
205	8262
205	10160
205	10490
205	10587
205	10835
205	10979
205	11491
205	11930
205	13406
205	14006
205	14519
205	15114
205	15508
205	15935
205	16955
205	17626
205	17781
205	19182
205	19214
205	19453
206	3381
206	6565
206	13166
206	14511
207	573
207	1611
207	1643
207	2437
207	2446
207	2713
207	3454
207	4264
207	4970
207	5041
207	5699
207	6021
207	6117
207	6517
207	6624
207	8651
207	8660
207	9036
207	11517
207	13167
207	13779
207	13905
207	14035
207	14975
207	14984
207	15033
207	15114
207	15462
207	15882
207	16140
207	18246
207	18797
207	18899
207	18954
208	577
208	2284
208	2907
208	6299
208	7534
208	15483
209	618
209	3084
209	3621
209	5012
209	12392
209	14141
209	14687
209	16778
209	17940
209	18187
210	2437
210	5913
210	6786
210	7336
210	10873
210	13651
210	13683
210	13784
210	15893
210	16370
210	16598
210	17848
210	18252
210	18577
210	18627
210	18629
211	4799
211	9656
211	12836
211	16501
211	19373
212	4597
212	6570
212	15608
212	15895
212	17783
213	1646
213	6117
213	10905
213	11388
213	16908
214	12563
214	16771
214	19258
215	678
215	4873
216	16812
216	19985
217	798
217	2171
217	2562
217	3462
217	3859
217	4104
217	4912
217	5100
217	5612
217	7316
217	7331
217	7914
217	8253
217	8471
217	9316
217	9406
217	10216
217	10686
217	10820
217	12315
217	12697
217	12856
217	12949
217	13034
217	13268
217	14278
217	14949
217	17367
217	17797
217	18205
217	18850
217	19374
218	1585
218	4855
218	5578
218	6336
218	15179
219	2178
219	2437
219	2796
219	2907
219	3859
219	4041
219	4187
219	4389
219	5958
219	8126
219	8394
219	8555
219	8797
219	10868
219	11092
219	12576
219	12578
219	13157
219	13416
219	13610
219	13640
219	14152
219	14330
219	15114
219	15265
219	15845
219	16560
219	16603
219	16656
219	16808
219	17486
219	18019
219	18269
219	18792
219	19030
219	19546
219	19603
219	19779
219	19899
220	4562
220	7111
220	7632
220	7953
220	15008
221	5420
221	9552
221	11491
221	14830
221	18257
222	4052
222	13148
222	14006
223	1839
223	4417
223	10490
223	11421
223	14896
224	724
224	3353
224	6287
224	6937
224	8850
224	9705
224	10706
224	11534
224	11992
224	19291
225	408
225	10400
225	18138
226	2464
226	12550
226	15472
227	461
227	771
227	4915
227	7734
228	9282
228	12293
229	13406
229	15471
230	4103
230	5636
230	6386
230	8822
230	8978
230	18484
230	18850
231	9713
231	14740
231	17188
231	19178
232	1880
232	12244
233	2619
233	3926
233	4409
233	9272
233	13038
234	3466
234	4352
234	5347
234	6166
234	9014
234	9499
234	12735
234	15269
234	19330
235	7513
235	15608
235	15895
236	366
236	2437
236	4071
236	9766
236	15119
236	18627
237	1127
237	2430
237	4026
237	8167
237	17124
238	5881
238	7200
238	11491
238	12825
238	17139
239	3420
239	5641
239	17121
240	1638
240	13540
240	18948
240	19106
241	11748
241	12626
241	18019
242	2275
242	5032
242	7700
242	9157
242	19131
243	7300
243	13183
243	16304
243	18804
244	5261
244	6705
244	7940
244	8217
244	8952
244	10020
244	10549
244	12244
244	12790
244	13210
244	14421
244	17368
244	18400
244	18884
245	440
245	3859
245	12130
245	13245
245	15878
246	2843
246	3793
246	4989
246	8028
246	9223
246	9799
246	19182
247	382
247	433
247	1492
247	1710
247	1942
247	2437
247	2456
247	4532
247	6066
247	6146
247	6445
247	6447
247	6768
247	7329
247	8154
247	9562
247	11494
247	12106
247	13295
247	13550
247	13749
247	14534
247	14566
247	15143
247	15181
247	16303
247	17473
247	18197
247	19736
247	19985
248	462
248	1748
248	2437
248	3321
248	8955
248	11886
248	12417
248	14411
248	15893
248	17148
248	18407
249	613
249	935
249	2792
249	3109
249	3859
249	4213
249	4335
249	5400
249	6309
249	7316
249	8232
249	10057
249	10380
249	14127
249	14205
249	14772
250	5636
250	18850
251	5458
251	11395
251	12466
251	15114
252	3859
252	3980
252	4976
252	7142
252	8221
252	9282
252	12293
252	12663
252	19301
253	6368
253	6618
253	7124
253	8949
253	15804
253	17631
253	17662
254	666
254	6870
254	15359
254	16333
255	6117
256	1573
256	9052
256	14674
256	18802
257	1282
257	2330
257	2389
257	3186
257	5252
257	5460
257	5661
257	5742
257	5975
257	7350
257	7841
257	10490
257	12947
257	13648
257	16844
258	298
258	1798
258	2339
258	3893
258	5775
258	7575
258	9060
258	10225
258	10309
258	12438
258	15494
258	16103
258	17329
258	18572
258	19265
258	19559
258	19723
259	2061
259	2437
259	7934
259	11117
259	11331
259	12796
259	13990
259	15893
259	16573
259	18822
260	1592
260	3265
260	3828
260	3859
260	4124
260	14777
260	17112
261	1209
261	2229
261	9524
261	16900
261	19178
262	3471
262	4150
262	5824
262	6416
262	10987
262	13505
262	16847
262	19423
262	19948
263	1748
263	2437
263	8344
263	14243
263	15893
264	924
264	1815
264	5069
264	6117
264	6138
264	6918
264	9459
264	9543
264	10073
264	10289
264	10492
264	10784
264	12883
264	15721
264	17076
264	18217
264	19150
265	3753
265	5930
265	13011
265	15274
266	2104
266	3859
266	7535
266	11942
266	14541
266	19568
266	19599
267	3248
267	14006
267	16017
267	19605
268	3215
268	4306
268	4589
268	4909
268	10490
268	11274
268	11491
268	13406
268	14165
268	17750
268	19182
269	697
269	2526
269	8772
270	1984
270	14799
270	16241
270	16991
271	1273
271	2465
271	6030
271	8546
271	11548
271	15114
271	18782
271	19587
272	2274
272	8157
272	11646
272	12788
272	15984
272	16554
272	19509
272	19739
273	1074
273	3859
273	7316
273	7635
274	10500
274	13452
274	14054
274	18737
275	3859
275	6311
275	9733
275	9737
276	1937
276	3117
276	3859
276	3891
276	4599
276	4605
276	6274
276	7316
276	7929
276	8232
276	8756
276	9304
276	10439
276	13475
276	14390
276	14418
276	15997
276	16551
276	16682
276	18850
276	19980
277	11954
277	12094
277	12816
277	14051
277	14073
278	2681
278	3455
278	5069
278	6117
278	6822
278	7518
278	7564
278	8024
278	8447
278	8884
278	9391
278	10492
278	13843
278	15355
278	16166
278	16998
278	18430
278	19278
279	440
279	3859
279	7689
279	11436
279	13245
280	2066
280	2437
280	2798
280	3053
280	5651
280	6071
280	6117
280	6517
280	7236
280	7947
280	8674
280	12655
280	13260
280	14526
280	15086
280	16577
280	17553
280	18722
280	18854
281	3921
282	7489
282	8893
282	11280
282	14302
283	5946
283	7425
283	11478
284	2437
284	4386
285	5592
285	12348
285	15904
286	3859
286	8056
287	1712
287	4421
287	6454
287	8581
287	8652
287	11110
287	11491
287	13184
287	14006
288	3598
288	3658
288	4052
288	4979
288	6117
288	6687
288	6894
288	7062
288	9813
288	10117
288	10299
288	10441
288	10643
288	11061
288	11141
288	11483
288	11491
288	11727
288	11738
288	12161
288	13508
288	13615
288	14006
288	15101
288	15262
288	15405
288	16217
288	16519
288	16680
288	17105
288	17267
288	17536
288	17729
288	19182
288	19567
289	6117
289	9495
290	5723
290	6932
290	15205
290	15852
290	17712
290	19373
291	2437
291	3010
291	7434
291	8338
291	15613
291	15954
291	18252
292	7953
292	9858
293	6117
293	9750
294	1651
294	3859
294	11180
294	12590
294	18499
294	19205
296	515
296	1273
296	1336
296	1656
296	2259
296	2437
296	2907
296	3168
296	3533
296	3859
296	3946
296	4626
296	4828
296	6984
296	7707
296	7765
296	7987
296	7991
296	8126
296	9251
296	10423
296	10490
296	10968
296	11118
296	11491
296	11857
296	12340
296	12722
296	13870
296	14699
296	15114
296	15233
296	15485
296	16506
296	16791
296	16846
296	17747
296	17836
296	17923
296	18710
297	538
297	890
297	1709
297	2102
297	2646
297	3228
297	5431
297	6782
297	6961
297	8194
297	8785
297	9367
297	10490
297	10683
297	11491
297	11558
297	14006
297	15493
297	18162
297	18474
297	18741
297	19182
298	1798
298	10225
298	15494
298	16103
298	17329
298	18572
298	19723
299	890
299	1709
299	1965
299	2646
299	6762
299	6961
299	7013
299	13733
299	19182
300	568
300	1273
300	1320
300	2907
300	4135
300	4339
300	4445
300	6452
300	7174
300	8019
300	10364
300	10490
300	10968
300	10985
300	11250
300	11491
300	15114
300	16324
300	17993
300	18782
300	19587
301	4032
301	8384
301	11145
301	19509
302	4157
302	9162
302	11491
302	12719
303	2437
303	4132
303	4253
303	8344
303	14243
303	15893
303	18145
304	3859
304	8287
304	8854
304	13147
304	19136
305	1460
305	1838
305	9403
305	11777
305	15904
305	18627
306	11957
306	12862
307	640
307	7280
307	9643
307	9942
307	16351
307	16496
308	7008
308	11491
309	6117
309	7172
309	10460
309	12550
309	15191
309	18519
310	3556
310	5793
310	10356
310	18959
310	19932
311	1217
311	1474
311	9532
311	13517
311	17165
312	471
312	1729
312	1745
312	2297
312	3298
312	5043
312	5069
312	5255
312	5378
312	6091
312	6117
312	6282
312	6440
312	6987
312	7622
312	8106
312	8250
312	8452
312	9438
312	9511
312	9678
312	10492
312	11343
312	11474
312	11491
312	11492
312	12454
312	13376
312	13385
312	13514
312	13655
312	14006
312	14254
312	14729
312	14827
312	15213
312	15679
312	15945
312	17080
312	18105
312	18994
312	19182
312	19295
312	19509
312	19628
313	8027
313	9897
313	10490
313	11589
313	15171
313	19182
315	1273
315	6262
315	10968
315	14575
315	15114
316	591
316	1436
316	1925
316	2970
316	3319
316	3356
316	7244
316	9531
316	10371
316	10475
316	10923
316	12665
316	14102
316	14670
316	14675
316	15507
316	17935
316	19308
317	879
317	3186
317	5488
317	7616
317	10063
317	10490
318	2996
318	6117
318	8012
318	8320
318	10075
318	19309
319	440
319	7051
320	2614
320	7229
320	9726
320	14073
320	15368
320	19273
321	1800
321	6117
322	890
322	5431
322	5765
322	6961
322	8093
322	9566
322	19182
323	2437
323	13195
323	18289
324	2178
324	2437
324	3507
324	4843
324	6608
324	7638
324	10718
324	11505
324	16050
324	16739
324	16808
324	16928
324	17562
324	18019
324	19319
324	19530
324	19863
325	2147
325	2714
325	11597
325	14233
325	18402
325	18939
325	19996
326	695
326	6492
326	9855
326	11491
326	13729
326	19893
327	1835
327	4150
327	8688
327	14142
328	930
328	2045
328	2437
328	2746
328	3888
328	4063
328	5942
328	8536
328	8552
328	8632
328	10377
328	10811
328	12268
328	12509
328	12920
328	13011
328	17538
328	18627
329	351
329	2182
329	2437
329	3588
329	6768
329	8137
329	8681
329	9187
329	11335
329	13749
329	18197
329	18732
329	19985
330	684
330	811
330	2098
330	2581
330	3564
330	3818
330	4021
330	4811
330	4901
330	5159
330	5428
330	5629
330	5778
330	6117
330	7292
330	7537
330	7599
330	9277
330	9756
330	9773
330	10762
330	11491
330	12804
330	12904
330	14006
330	14203
330	16655
330	16714
330	17013
330	19128
330	19509
330	19639
330	19825
331	3721
331	5257
331	10706
332	2130
332	2518
332	3491
332	14140
332	15650
332	18525
333	2353
333	4362
333	5114
333	5470
333	6503
333	9290
333	14006
333	15921
333	16077
333	16976
334	2601
334	2709
334	3859
334	5248
334	5594
334	12120
334	14208
334	18213
